,OrganizationIdentifier,ActivityMediaSubdivisionName,ActivityStartDate,ActivityDepthHeightMeasure/MeasureValue,ActivityConductingOrganizationText,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,CharacteristicName
6650,USGS-WI,Surface Water,2019-05-22,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
6651,USGS-WI,Surface Water,2019-05-22,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Volatile suspended solids
6652,USGS-WI,Surface Water,2019-05-22,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Fixed suspended solids
6653,USGS-WI,Surface Water,2019-05-22,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total dissolved solids
6654,USGS-WI,Surface Water,2019-05-22,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total dissolved solids
6655,USGS-MA,Surface Water,2019-02-06,,U.S. Geological Survey,Not determined,Storm,,,"Temperature, water"
6656,USGS-MA,Surface Water,2019-02-06,,U.S. Geological Survey,Not determined,Storm,,,Specific conductance
6657,USGS-MA,Surface Water,2019-02-06,,U.S. Geological Survey,Not determined,Storm,,,"Hardness, Ca, Mg"
6658,USGS-MA,Surface Water,2019-02-06,,U.S. Geological Survey,Not determined,Storm,,,Calcium
6659,USGS-MA,Surface Water,2019-02-06,,U.S. Geological Survey,Not determined,Storm,,,Magnesium
6660,USGS-MA,Surface Water,2019-02-06,,U.S. Geological Survey,Not determined,Storm,,,Sodium
6661,USGS-MA,Surface Water,2019-02-06,,U.S. Geological Survey,Not determined,Storm,,,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)]
6662,USGS-MA,Surface Water,2019-02-06,,U.S. Geological Survey,Not determined,Storm,,,"Sodium, percent total cations"
6663,USGS-MA,Surface Water,2019-02-06,,U.S. Geological Survey,Not determined,Storm,,,Potassium
6664,USGS-MA,Surface Water,2019-02-06,,U.S. Geological Survey,Not determined,Storm,,,Chloride
6665,USGS-MA,Surface Water,2019-02-06,,U.S. Geological Survey,Not determined,Storm,,,Sulfate
6666,USGS-MA,Surface Water,2019-02-06,,U.S. Geological Survey,Not determined,Storm,,,Turbidity
6667,USGS-MA,Surface Water,2019-02-06,,U.S. Geological Survey,Not determined,Storm,,,Specific conductance
6668,USGS-MA,Surface Water,2019-11-24,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6669,USGS-MA,Surface Water,2019-11-24,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6670,USGS-WI,Surface Water,2019-09-11,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
6671,USGS-WI,Surface Water,2019-07-18,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Storm,,,Total suspended solids
6672,USGS-WI,Surface Water,2019-07-18,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Storm,,,Volatile suspended solids
6673,USGS-WI,Surface Water,2019-07-18,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Storm,,,Fixed suspended solids
6674,USGS-WI,Surface Water,2019-07-18,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Storm,,,Total dissolved solids
6675,USGS-WI,Surface Water,2019-07-18,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Storm,,,Total dissolved solids
6676,USGS-MA,Surface Water,2019-07-06,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6677,USGS-MA,Surface Water,2019-07-06,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6678,USGS-MA,Surface Water,2019-07-06,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6679,USGS-WI,Surface Water,2019-08-05,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
6680,USGS-WI,Surface Water,2019-08-05,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
6681,USGS-WI,Surface Water,2019-04-11,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
6682,USGS-WI,Surface Water,2019-04-11,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Volatile suspended solids
6683,USGS-WI,Surface Water,2019-04-11,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Fixed suspended solids
6684,USGS-WI,Surface Water,2019-04-11,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total dissolved solids
6685,USGS-WI,Surface Water,2019-04-11,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total dissolved solids
6686,USGS-VA,Surface Water,2019-07-11,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Stream flow, instantaneous"
6687,USGS-VA,Surface Water,2019-07-11,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Height, gage"
6688,USGS-VA,Surface Water,2019-07-11,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Height, gage"
6689,USGS-VA,Surface Water,2019-07-11,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Stream flow, instantaneous"
6690,USGS-NY,Surface Water,2019-06-20,,U.S. Geological Survey,Not applicable,Storm,,,Chloride
6691,USGS-NY,Surface Water,2019-06-20,,U.S. Geological Survey,Not applicable,Storm,,,Suspended Sediment Concentration (SSC)
6692,USGS-VA,Surface Water,2019-04-02,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Peak stage,Storm,,,Total suspended solids
6693,USGS-MA,Surface Water,2019-02-13,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6694,USGS-MA,Surface Water,2019-02-13,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6695,USGS-MA,Surface Water,2019-02-13,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6696,USGS-MA,Surface Water,2019-06-29,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6697,USGS-MA,Surface Water,2019-06-29,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6698,USGS-MA,Surface Water,2019-06-29,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6699,USGS-VA,Surface Water,2019-04-08,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Stream flow, instantaneous"
6700,USGS-VA,Surface Water,2019-04-08,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Stream flow, instantaneous"
6701,USGS-VA,Surface Water,2019-04-08,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Height, gage"
6702,USGS-VA,Surface Water,2019-04-08,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,Total suspended solids
6703,USGS-VA,Surface Water,2019-04-08,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Height, gage"
6704,USGS-NY,Surface Water,2019-05-10,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Storm,,,Chloride
6705,USGS-NY,Surface Water,2019-05-10,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Storm,,,Suspended Sediment Concentration (SSC)
6706,USGS-WI,Surface Water,2019-10-26,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
6707,USGS-WI,Surface Water,2019-10-26,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Volatile suspended solids
6708,USGS-WI,Surface Water,2019-10-26,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Fixed suspended solids
6709,USGS-TX,Surface Water,2019-09-13,5.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Oxygen
6710,USGS-TX,Surface Water,2019-09-13,5.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Oxygen
6711,USGS-TX,Surface Water,2019-09-13,5.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,pH
6712,USGS-MA,Surface Water,2019-08-07,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6713,USGS-MA,Surface Water,2019-08-07,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6714,USGS-MA,Surface Water,2019-08-07,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6715,USGS-TX,Surface Water,2019-09-13,5.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Specific conductance
6716,USGS-TX,Surface Water,2019-09-13,5.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,"Acidity, (H+)"
6717,USGS-TX,Surface Water,2019-09-13,5.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Barometric pressure
6718,USGS-TX,Surface Water,2019-09-13,5.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,"Temperature, water"
6719,USGS-WI,Surface Water,2019-12-28,,University of Wisconsin Extension,"Stable, normal stage",Routine sample,,,Chloride
6720,USGS-WI,Surface Water,2019-12-28,,University of Wisconsin Extension,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
6721,USGS-VA,Surface Water,2019-02-08,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Height, gage"
6722,USGS-MN,Surface Water,2019-08-14,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,pH
6723,USGS-MN,Surface Water,2019-08-14,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,"Temperature, water"
6724,USGS-MN,Surface Water,2019-08-14,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Specific conductance
6725,USGS-MN,Surface Water,2019-08-14,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,"Acidity, (H+)"
6726,USGS-MN,Surface Water,2019-08-14,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Oxygen
6727,USGS-VA,Surface Water,2019-08-13,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Stream flow, instantaneous"
6728,USGS-VA,Surface Water,2019-08-13,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Height, gage"
6729,USGS-VA,Surface Water,2019-08-13,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Height, gage"
6730,USGS-VA,Surface Water,2019-08-13,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Stream flow, instantaneous"
6731,USGS-OH,Surface Water,2019-04-30,,U.S. Geological Survey,"Stable, normal stage",Routine sample,,,Chloride
6732,USGS-OH,Surface Water,2019-04-30,,U.S. Geological Survey,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
6733,USGS-MA,Surface Water,2019-07-12,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6734,USGS-MA,Surface Water,2019-07-12,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6735,USGS-MA,Surface Water,2019-07-12,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6736,USGS-WI,Surface Water,2019-10-02,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
6737,USGS-WI,Surface Water,2019-10-02,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
6738,USGS-MA,Surface Water,2019-02-13,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6739,USGS-MA,Surface Water,2019-02-13,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6740,USGS-MA,Surface Water,2019-02-13,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6741,USGS-MA,Surface Water,2019-02-13,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Specific conductance
6742,USGS-VA,Surface Water,2019-01-13,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,Total suspended solids
6743,USGS-NY,Surface Water,2019-02-19,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Routine sample,,,"Temperature, water"
6744,USGS-NY,Surface Water,2019-02-19,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Routine sample,,,Specific conductance
6745,USGS-NY,Surface Water,2019-02-19,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Routine sample,,,"Acidity, (H+)"
6746,USGS-NY,Surface Water,2019-02-19,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Routine sample,,,Oxygen
6747,USGS-NY,Surface Water,2019-02-19,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Routine sample,,,pH
6748,USGS-NY,Surface Water,2019-02-19,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Routine sample,,,Enterococcus
6749,USGS-NY,Surface Water,2019-02-19,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Routine sample,,,Total Coliform
6750,USGS-NY,Surface Water,2019-02-19,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Routine sample,,,Fecal Coliform
6751,USGS-NY,Surface Water,2019-02-19,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Routine sample,,,Escherichia coli
6752,USGS-NY,Surface Water,2019-02-19,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Routine sample,,,Coliphage
6753,USGS-VA,Surface Water,2019-12-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Temperature, water"
6754,USGS-VA,Surface Water,2019-12-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Temperature, air, deg C"
6755,USGS-VA,Surface Water,2019-12-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Stream flow, instantaneous"
6756,USGS-VA,Surface Water,2019-12-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Height, gage"
6757,USGS-VA,Surface Water,2019-12-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,Specific conductance
6758,USGS-VA,Surface Water,2019-12-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Height, gage"
6759,USGS-VA,Surface Water,2019-12-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Stream flow, instantaneous"
6760,USGS-VA,Surface Water,2019-12-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,Turbidity
6761,USGS-VA,Surface Water,2019-12-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,Depth of water column
6762,USGS-WI,Surface Water,2019-08-07,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
6763,USGS-WI,Surface Water,2019-12-01,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
6764,USGS-WI,Surface Water,2019-12-01,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
6765,USGS-WI,Surface Water,2019-10-01,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
6766,USGS-WI,Surface Water,2019-10-01,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
6767,USGS-VA,Surface Water,2019-02-08,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Height, gage"
6768,USGS-MA,Surface Water,2019-11-24,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6769,USGS-MA,Surface Water,2019-11-24,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6770,USGS-MA,Surface Water,2019-11-24,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6771,USGS-WI,Surface Water,2019-10-01,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
6772,USGS-WI,Surface Water,2019-10-01,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Volatile suspended solids
6773,USGS-WI,Surface Water,2019-10-01,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Fixed suspended solids
6774,USGS-MA,Surface Water,2019-10-17,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6775,USGS-MA,Surface Water,2019-10-17,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6776,USGS-MA,Surface Water,2019-10-17,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
6777,USGS-VA,Surface Water,2019-02-08,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Stream flow, instantaneous"
